Month Lines-Added Lines-Deleted Path
March-2020:April-2020 23 21 packages/react-dom/src/__tests__/refs-test.js
March-2020:April-2020 3 3 packages/react-dom/src/__tests__/utils/ReactDOMServerIntegrationTestUtils.js
March-2020:April-2020 8 0 packages/react-dom/src/client/DOMPropertyOperations.js
March-2020:April-2020 10 15 packages/react-dom/src/client/ReactDOM.js
March-2020:April-2020 53 41 packages/react-dom/src/client/ReactDOMClientInjection.js
March-2020:April-2020 31 8 packages/react-dom/src/client/ReactDOMComponent.js
March-2020:April-2020 59 21 packages/react-dom/src/client/ReactDOMComponentTree.js
March-2020:April-2020 241 38 packages/react-dom/src/client/ReactDOMHostConfig.js
March-2020:April-2020 8 8 packages/react-dom/src/client/ReactDOMInput.js
March-2020:April-2020 1 1 packages/react-dom/src/client/ReactDOMLegacy.js
March-2020:April-2020 2 2 packages/react-dom/src/client/ReactDOMOption.js
March-2020:April-2020 7 5 packages/react-dom/src/client/ReactDOMRoot.js
March-2020:April-2020 5 5 packages/react-dom/src/client/ReactDOMSelect.js
March-2020:April-2020 1 1 packages/react-dom/src/client/ReactDOMSelection.js
March-2020:April-2020 2 2 packages/react-dom/src/client/ReactDOMTextarea.js
March-2020:April-2020 78 0 packages/react-dom/src/client/ReactDOMUseEvent.js
March-2020:April-2020 2 1 packages/react-dom/src/client/ReactInputSelection.js
March-2020:April-2020 4 4 packages/react-dom/src/client/__tests__/trustedTypes-test.internal.js
March-2020:April-2020 2 2 packages/react-dom/src/client/setTextContent.js
March-2020:April-2020 2 2 packages/react-dom/src/client/validateDOMNesting.js
March-2020:April-2020 19 12 packages/react-dom/src/events/DOMEventListenerMap.js
March-2020:April-2020 29 2 packages/react-dom/src/events/DOMEventProperties.js
March-2020:April-2020 41 22 packages/react-dom/src/events/DOMLegacyEventPluginSystem.js
March-2020:April-2020 486 114 packages/react-dom/src/events/DOMModernPluginEventSystem.js
March-2020:April-2020 3 0 packages/react-dom/src/events/DOMTopLevelEventTypes.js
March-2020:April-2020 14 10 packages/react-dom/src/events/DeprecatedDOMEventResponderSystem.js
March-2020:April-2020 33 9 packages/react-dom/src/events/EventListener.js
March-2020:April-2020 110 63 packages/react-dom/src/events/ReactDOMEventListener.js
March-2020:April-2020 92 65 packages/react-dom/src/events/ReactDOMEventReplaying.js
March-2020:April-2020 140 0 packages/react-dom/src/events/ReactDOMUpdateBatching.js
March-2020:April-2020 1 0 packages/react-dom/src/events/SyntheticKeyboardEvent.js
March-2020:April-2020 2539 962 packages/react-dom/src/events/__tests__/DOMModernPluginEventSystem-test.internal.js
March-2020:April-2020 46 11 packages/react-dom/src/events/__tests__/DeprecatedDOMEventResponderSystem-test.internal.js
March-2020:April-2020 11 22 packages/react-dom/src/events/__tests__/SyntheticEvent-test.js
March-2020:April-2020 49 2 packages/react-dom/src/events/__tests__/SyntheticKeyboardEvent-test.js
March-2020:April-2020 144 0 packages/react-dom/src/events/accumulateEnterLeaveListeners.js
March-2020:April-2020 65 0 packages/react-dom/src/events/accumulateEventTargetListeners.js
March-2020:April-2020 150 0 packages/react-dom/src/events/accumulateTwoPhaseListeners.js
March-2020:April-2020 29 6 packages/react-dom/src/events/forks/EventListener-www.js
March-2020:April-2020 1 1 packages/react-dom/src/server/ReactDOMFizzServerNode.js
March-2020:April-2020 81 83 packages/react-dom/src/server/ReactPartialRenderer.js
March-2020:April-2020 1 1 packages/react-dom/src/server/ReactPartialRendererContext.js
March-2020:April-2020 42 6 packages/react-dom/src/server/ReactPartialRendererHooks.js
March-2020:April-2020 5 5 packages/react-dom/src/server/ReactThreadIDAllocator.js
March-2020:April-2020 0 6 packages/react-dom/src/shared/CSSPropertyOperations.js
March-2020:April-2020 48 1 packages/react-dom/src/shared/DOMProperty.js
March-2020:April-2020 30 53 packages/react-dom/src/shared/ReactControlledValuePropTypes.js
March-2020:April-2020 409 143 packages/react-dom/src/test-utils/ReactTestUtils.js
March-2020:April-2020 7 12 packages/react-dom/src/test-utils/ReactTestUtilsAct.js
March-2020:April-2020 10 0 packages/react-flight-dom-relay/server-runtime.js
March-2020:April-2020 4 19 packages/react-flight-dom-relay/src/ReactFlightDOMRelayClient.js
March-2020:April-2020 43 16 packages/react-flight-dom-relay/src/ReactFlightDOMRelayClientHostConfig.js
March-2020:April-2020 10 6 packages/react-flight-dom-relay/src/ReactFlightDOMRelayServer.js
March-2020:April-2020 120 11 packages/react-flight-dom-relay/src/ReactFlightDOMRelayServerHostConfig.js
March-2020:April-2020 20 0 packages/react-flight-dom-relay/src/__mocks__/ReactFlightDOMRelayClientIntegration.js
March-2020:April-2020 31 0 packages/react-flight-dom-relay/src/__mocks__/ReactFlightDOMRelayServerIntegration.js
March-2020:April-2020 94 10 packages/react-flight-dom-relay/src/__tests__/ReactFlightDOMRelay-test.internal.js
March-2020:April-2020 7 0 packages/react-flight-dom-webpack/npm/plugin.js
March-2020:April-2020 7 0 packages/react-flight-dom-webpack/npm/server-runtime.js
March-2020:April-2020 10 0 packages/react-flight-dom-webpack/plugin.js
March-2020:April-2020 10 0 packages/react-flight-dom-webpack/server-runtime.js
March-2020:April-2020 63 0 packages/react-flight-dom-webpack/src/ReactFlightClientWebpackBundlerConfig.js
March-2020:April-2020 23 21 packages/react-flight-dom-webpack/src/ReactFlightDOMClient.js
March-2020:April-2020 6 2 packages/react-flight-dom-webpack/src/ReactFlightDOMServerBrowser.js
March-2020:April-2020 7 2 packages/react-flight-dom-webpack/src/ReactFlightDOMServerNode.js
March-2020:April-2020 30 0 packages/react-flight-dom-webpack/src/ReactFlightServerWebpackBundlerConfig.js
March-2020:April-2020 181 65 packages/react-flight-dom-webpack/src/__tests__/ReactFlightDOM-test.js
March-2020:April-2020 11 5 packages/react-flight-dom-webpack/src/__tests__/ReactFlightDOMBrowser-test.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/ContextMenu.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/Focus.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/Hover.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/Input.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/Keyboard.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/Press.js
March-2020:April-2020 4 4 packages/react-interactions/events/src/dom/PressLegacy.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/Tap.js
March-2020:April-2020 4 2 packages/react-interactions/events/src/dom/__tests__/FocusWithin-test.internal.js
March-2020:April-2020 24 34 packages/react-interactions/events/src/dom/__tests__/Input-test.internal.js
March-2020:April-2020 9 19 packages/react-interactions/events/src/dom/__tests__/MixedResponders-test-internal.js
March-2020:April-2020 1 1 packages/react-interactions/events/src/dom/__tests__/PressLegacy-test.internal.js
March-2020:April-2020 14 11 packages/react-is/src/ReactIs.js
March-2020:April-2020 13 5 packages/react-native-renderer/src/ReactFabric.js
March-2020:April-2020 1 1 packages/react-native-renderer/src/ReactFabricComponentTree.js
March-2020:April-2020 2 9 packages/react-native-renderer/src/ReactFabricEventEmitter.js
March-2020:April-2020 57 2 packages/react-native-renderer/src/ReactFabricHostConfig.js
March-2020:April-2020 113 6 packages/react-native-renderer/src/ReactNativeBridgeEventPlugin.js
March-2020:April-2020 3 15 packages/react-native-renderer/src/ReactNativeEventEmitter.js
March-2020:April-2020 10 2 packages/react-native-renderer/src/ReactNativeFiberHostComponent.js
March-2020:April-2020 135 12 packages/react-native-renderer/src/ReactNativeFiberInspector.js
March-2020:April-2020 36 0 packages/react-native-renderer/src/ReactNativeGetListener.js
March-2020:April-2020 63 3 packages/react-native-renderer/src/ReactNativeHostConfig.js
March-2020:April-2020 15 7 packages/react-native-renderer/src/ReactNativeRenderer.js
March-2020:April-2020 40 0 packages/react-native-renderer/src/ReactNativeTypes.js
March-2020:April-2020 2 2 packages/react-native-renderer/src/__mocks__/react-native/Libraries/ReactPrivate/InitializeNativeFabricUIManager.js
March-2020:April-2020 1 1 packages/react-native-renderer/src/__mocks__/react-native/Libraries/ReactPrivate/UIManager.js
March-2020:April-2020 8 12 packages/react-native-renderer/src/__tests__/ReactFabric-test.internal.js
March-2020:April-2020 10 10 packages/react-native-renderer/src/__tests__/ReactFabricAndNative-test.internal.js
March-2020:April-2020 2 2 packages/react-native-renderer/src/__tests__/ReactNativeError-test.internal.js
March-2020:April-2020 4 8 packages/react-native-renderer/src/__tests__/ReactNativeMount-test.internal.js
March-2020:April-2020 23 0 packages/react-noop-renderer/flight-modules.js
March-2020:April-2020 10 0 packages/react-noop-renderer/flight-server-runtime.js
March-2020:April-2020 16 0 packages/react-noop-renderer/npm/flight-modules.js
March-2020:April-2020 3 0 packages/react-noop-renderer/npm/flight-server-runtime.js
March-2020:April-2020 16 11 packages/react-noop-renderer/src/ReactNoopFlightClient.js
March-2020:April-2020 11 4 packages/react-noop-renderer/src/ReactNoopFlightServer.js
March-2020:April-2020 2 2 packages/react-noop-renderer/src/ReactNoopServer.js
March-2020:April-2020 13 14 packages/react-noop-renderer/src/createReactNoop.js
March-2020:April-2020 2 12 packages/react-reconciler/src/ReactCapturedValue.js
March-2020:April-2020 1490 0 packages/react-reconciler/src/ReactChildFiber.old.js
March-2020:April-2020 8 41 packages/react-reconciler/src/ReactCurrentFiber.js
March-2020:April-2020 0 506 packages/react-reconciler/src/ReactDebugFiberPerf.js
March-2020:April-2020 817 0 packages/react-reconciler/src/ReactFiber.new.js
March-2020:April-2020 3494 0 packages/react-reconciler/src/ReactFiberBeginWork.new.js
March-2020:April-2020 1182 0 packages/react-reconciler/src/ReactFiberClassComponent.new.js
March-2020:April-2020 1837 0 packages/react-reconciler/src/ReactFiberCommitWork.old.js
March-2020:April-2020 1314 0 packages/react-reconciler/src/ReactFiberCompleteWork.old.js
March-2020:April-2020 72 0 packages/react-reconciler/src/ReactFiberComponentStack.js
March-2020:April-2020 338 0 packages/react-reconciler/src/ReactFiberContext.old.js
March-2020:April-2020 234 0 packages/react-reconciler/src/ReactFiberDeprecatedEvents.new.js
March-2020:April-2020 0 141 packages/react-reconciler/src/ReactFiberDevToolsHook.js
March-2020:April-2020 128 0 packages/react-reconciler/src/ReactFiberDevToolsHook.new.js
March-2020:April-2020 128 0 packages/react-reconciler/src/ReactFiberDevToolsHook.old.js
March-2020:April-2020 7 2 packages/react-reconciler/src/ReactFiberErrorDialog.js
March-2020:April-2020 67 61 packages/react-reconciler/src/ReactFiberErrorLogger.js
March-2020:April-2020 3 3 packages/react-reconciler/src/ReactFiberExpirationTime.js
March-2020:April-2020 30 0 packages/react-reconciler/src/ReactFiberFundamental.old.js
March-2020:April-2020 3003 0 packages/react-reconciler/src/ReactFiberHooks.old.js
March-2020:April-2020 113 0 packages/react-reconciler/src/ReactFiberHostContext.new.js
March-2020:April-2020 59 470 packages/react-reconciler/src/ReactFiberHotReloading.js
March-2020:April-2020 482 0 packages/react-reconciler/src/ReactFiberHotReloading.new.js
March-2020:April-2020 482 0 packages/react-reconciler/src/ReactFiberHotReloading.old.js
March-2020:April-2020 503 0 packages/react-reconciler/src/ReactFiberHydrationContext.new.js
March-2020:April-2020 23 0 packages/react-reconciler/src/ReactFiberLazyComponent.new.js
March-2020:April-2020 389 0 packages/react-reconciler/src/ReactFiberNewContext.new.js
March-2020:April-2020 130 711 packages/react-reconciler/src/ReactFiberReconciler.js
March-2020:April-2020 729 0 packages/react-reconciler/src/ReactFiberReconciler.new.js
March-2020:April-2020 729 0 packages/react-reconciler/src/ReactFiberReconciler.old.js
March-2020:April-2020 197 0 packages/react-reconciler/src/ReactFiberRoot.new.js
March-2020:April-2020 200 0 packages/react-reconciler/src/ReactFiberScope.new.js
March-2020:April-2020 97 0 packages/react-reconciler/src/ReactFiberStack.old.js
March-2020:April-2020 139 0 packages/react-reconciler/src/ReactFiberSuspenseComponent.new.js
March-2020:April-2020 4 0 packages/react-reconciler/src/ReactFiberSuspenseConfig.js
March-2020:April-2020 83 0 packages/react-reconciler/src/ReactFiberSuspenseContext.old.js
March-2020:April-2020 393 0 packages/react-reconciler/src/ReactFiberThrow.old.js
March-2020:April-2020 7 7 packages/react-reconciler/src/ReactFiberTreeReflection.js
March-2020:April-2020 149 0 packages/react-reconciler/src/ReactFiberUnwindWork.old.js
March-2020:April-2020 3207 0 packages/react-reconciler/src/ReactFiberWorkLoop.old.js
March-2020:April-2020 330 0 packages/react-reconciler/src/ReactInternalTypes.js
March-2020:April-2020 128 0 packages/react-reconciler/src/ReactMutableSource.new.js
March-2020:April-2020 128 0 packages/react-reconciler/src/ReactMutableSource.old.js
March-2020:April-2020 161 0 packages/react-reconciler/src/ReactProfilerTimer.old.js
March-2020:April-2020 366 0 packages/react-reconciler/src/ReactStrictModeWarnings.new.js
March-2020:April-2020 628 0 packages/react-reconciler/src/ReactUpdateQueue.new.js
March-2020:April-2020 201 0 packages/react-reconciler/src/SchedulerWithReactIntegration.new.js
March-2020:April-2020 1 0 packages/react-reconciler/src/__tests__/ErrorBoundaryReconciliation-test.internal.js
March-2020:April-2020 1 1 packages/react-reconciler/src/__tests__/ReactBatchedMode-test.internal.js
March-2020:April-2020 112 51 packages/react-reconciler/src/__tests__/ReactBlocks-test.js
March-2020:April-2020 3 3 packages/react-reconciler/src/__tests__/ReactDisableSchedulerTimeoutBasedOnReactExpirationTime-test.internal.js
March-2020:April-2020 2 2 packages/react-reconciler/src/__tests__/ReactFiberHostContext-test.internal.js
March-2020:April-2020 48 44 packages/react-reconciler/src/__tests__/ReactHooks-test.internal.js
March-2020:April-2020 2909 2839 packages/react-reconciler/src/__tests__/ReactHooksWithNoopRenderer-test.internal.js
March-2020:April-2020 160 114 packages/react-reconciler/src/__tests__/ReactIncrementalErrorHandling-test.internal.js
March-2020:April-2020 2 3 packages/react-reconciler/src/__tests__/ReactIncrementalErrorLogging-test.js
March-2020:April-2020 9 6 packages/react-reconciler/src/__tests__/ReactIncrementalErrorReplay-test.internal.js
March-2020:April-2020 0 683 packages/react-reconciler/src/__tests__/ReactIncrementalPerf-test.internal.js
March-2020:April-2020 99 2 packages/react-reconciler/src/__tests__/ReactLazy-test.internal.js
March-2020:April-2020 2 2 packages/react-reconciler/src/__tests__/ReactNoopRendererAct-test.js
March-2020:April-2020 4 4 packages/react-reconciler/src/__tests__/ReactScope-test.internal.js
March-2020:April-2020 2 2 packages/react-reconciler/src/__tests__/ReactSuspense-test.internal.js
March-2020:April-2020 4 4 packages/react-reconciler/src/__tests__/ReactSuspenseCallback-test.internal.js
March-2020:April-2020 3 3 packages/react-reconciler/src/__tests__/ReactSuspenseFuzz-test.internal.js
March-2020:April-2020 335 82 packages/react-reconciler/src/__tests__/ReactSuspenseList-test.internal.js
March-2020:April-2020 1 1 packages/react-reconciler/src/__tests__/ReactSuspensePlaceholder-test.internal.js
March-2020:April-2020 3579 2707 packages/react-reconciler/src/__tests__/ReactSuspenseWithNoopRenderer-test.internal.js
March-2020:April-2020 3 3 packages/react-reconciler/src/__tests__/ReactTransition-test.internal.js
March-2020:April-2020 1718 0 packages/react-reconciler/src/__tests__/useMutableSource-test.internal.js
March-2020:April-2020 17 2 packages/react-reconciler/src/forks/ReactFiberErrorDialog.native.js
March-2020:April-2020 16 2 packages/react-reconciler/src/forks/ReactFiberErrorDialog.www.js
March-2020:April-2020 16 0 packages/react-reconciler/src/forks/ReactFiberHostConfig.custom.js
March-2020:April-2020 7 7 packages/react-refresh/src/ReactFreshBabelPlugin.js
March-2020:April-2020 12 12 packages/react-refresh/src/ReactFreshRuntime.js
March-2020:April-2020 43 43 packages/react-refresh/src/__tests__/ReactFresh-test.js
March-2020:April-2020 3 3 packages/react-refresh/src/__tests__/ReactFreshBabelPlugin-test.js
March-2020:April-2020 38 36 packages/react-refresh/src/__tests__/ReactFreshIntegration-test.js
March-2020:April-2020 9 9 packages/react-refresh/src/__tests__/ReactFreshMultipleRenderer-test.internal.js
March-2020:April-2020 10 0 packages/react-server/flight-server-runtime.js
March-2020:April-2020 7 0 packages/react-server/npm/flight-server-runtime.js
March-2020:April-2020 0 12 packages/react-server/src/ReactDOMServerFormatConfig.js
March-2020:April-2020 6 6 packages/react-server/src/ReactFizzServer.js
March-2020:April-2020 171 143 packages/react-server/src/ReactFlightServer.js
March-2020:April-2020 15 0 packages/react-server/src/ReactFlightServerBundlerConfigCustom.js
March-2020:April-2020 22 0 packages/react-server/src/ReactFlightServerConfig.js
